index,BTC-nextTop10Top20x30x60,BTC-nextTop10Top20x30x60**,timestamp
2018-06-19,-0.07305233665786445,-0.16498775623661274,2023-12-26 15:44:01
2018-06-20,-0.060482747635677875,-0.15241816721442616,2023-12-26 15:44:01
2018-06-21,-0.05466583464910732,-0.1466012542278556,2023-12-26 15:44:01
2018-06-22,-0.05733990141037368,-0.1479382876084888,2023-12-26 15:44:01
2018-06-23,-0.04503678002952846,-0.14178672691806618,2023-12-26 15:44:01
2018-06-24,-0.02049218571928177,-0.11724213260781949,2023-12-26 15:44:01
2018-06-25,-0.022905189205091075,-0.1196551360936288,2023-12-26 15:44:01
2018-06-26,-0.0019541778114195163,-0.09870412469995724,2023-12-26 15:44:01
2018-06-27,-0.01594539069824366,-0.11269533758678138,2023-12-26 15:44:01
2018-06-28,-0.005172480261987439,-0.10192242715052516,2023-12-26 15:44:01
2018-06-29,0.004976224711856797,-0.09684807466360304,2023-12-26 15:44:01
2018-06-30,0.0058610337872889995,-0.09640567012588694,2023-12-26 15:44:01
2018-07-01,0.0006901757371768624,-0.10157652817599908,2023-12-26 15:44:01
2018-07-02,-0.01737094598273428,-0.11963764989591022,2023-12-26 15:44:01
2018-07-03,-0.015504379524363482,-0.11777108343753942,2023-12-26 15:44:01
2018-07-04,-0.019173818934392545,-0.12144052284756848,2023-12-26 15:44:01
2018-07-05,-0.006878232151133062,-0.109144936064309,2023-12-26 15:44:01
2018-07-06,0.007278777115428486,-0.10206643143102823,2023-12-26 15:44:01
2018-07-07,0.018498701163966264,-0.09645646940675934,2023-12-26 15:44:01
2018-07-08,0.015199826502952346,-0.09975534406777326,2023-12-26 15:44:01
2018-07-09,0.036350976109980976,-0.07860419446074463,2023-12-26 15:44:01
2018-07-10,0.03678917693564629,-0.07816599363507931,2023-12-26 15:44:01
2018-07-11,0.043571036433988936,-0.07138413413673667,2023-12-26 15:44:01
2018-07-12,0.04986873155337215,-0.06508643901735345,2023-12-26 15:44:01
2018-07-13,0.026181958486193674,-0.07692982555094269,2023-12-26 15:44:01
2018-07-14,0.023883747825177354,-0.07807893088145085,2023-12-26 15:44:01
2018-07-15,0.010476067219346047,-0.09148661148728215,2023-12-26 15:44:01
2018-07-16,0.0014124657390659767,-0.10055021296756222,2023-12-26 15:44:01
2018-07-17,0.0355589209590467,-0.0664037577475815,2023-12-26 15:44:01
2018-07-18,0.04129975860202015,-0.060662920104608054,2023-12-26 15:44:01
2018-07-19,0.06523994637278765,-0.036722732333840546,2023-12-26 15:44:01
2018-07-20,0.10850572343163348,-0.015089843804417635,2023-12-26 15:44:01
2018-07-21,0.09668558787827589,-0.02099991158109643,2023-12-26 15:44:01
2018-07-22,0.1073759474023058,-0.010309552057066518,2023-12-26 15:44:01
2018-07-23,0.1568554158691565,0.03916991640978418,2023-12-26 15:44:01
2018-07-24,0.1959586751920027,0.07827317573263037,2023-12-26 15:44:01
2018-07-25,0.1698576344481981,0.05217213498882578,2023-12-26 15:44:01
2018-07-26,0.16572349440791914,0.048037994948546825,2023-12-26 15:44:01
2018-07-27,0.18180092003585516,0.05607670776251483,2023-12-26 15:44:01
2018-07-28,0.18527504209595083,0.05781376879256267,2023-12-26 15:44:01
2018-07-29,0.1857855455972349,0.058324272293846735,2023-12-26 15:44:01
2018-07-30,0.2112318742501764,0.08377060094678823,2023-12-26 15:44:01
2018-07-31,0.20436516541376634,0.07690389211037818,2023-12-26 15:44:01
2018-08-01,0.1958029776766634,0.06834170437327525,2023-12-26 15:44:01
2018-08-02,0.22477854477029388,0.09731727146690572,2023-12-26 15:44:01
2018-08-03,0.20674939096996917,0.08830269456674336,2023-12-26 15:44:01
2018-08-04,0.18517084332129172,0.07751342074240464,2023-12-26 15:44:01
2018-08-05,0.16556687356557806,0.05790945098669098,2023-12-26 15:44:01
2018-08-06,0.16521801858962457,0.057560596010737486,2023-12-26 15:44:01
2018-08-07,0.1809403737486244,0.07328295116973732,2023-12-26 15:44:01
2018-08-08,0.215572282118738,0.10791485953985092,2023-12-26 15:44:01
2018-08-09,0.21950832842282572,0.11185090584393864,2023-12-26 15:44:01
2018-08-10,0.2200410725948634,0.11211727792995749,2023-12-26 15:44:01
2018-08-11,0.25985337733298297,0.13202343029901728,2023-12-26 15:44:01
2018-08-12,0.27078034531129735,0.14295039827733166,2023-12-26 15:44:01
2018-08-13,0.33228259034081664,0.2044526433068509,2023-12-26 15:44:01
2018-08-14,0.3529079106360973,0.2250779636021316,2023-12-26 15:44:01
2018-08-15,0.3353282765174648,0.20749832948349908,2023-12-26 15:44:01
2018-08-16,0.3255214297479788,0.19769148271401313,2023-12-26 15:44:01
2018-08-17,0.2416889863850851,0.15577526103256625,2023-12-26 15:44:01
2018-08-18,0.26757743732226247,0.16871948650115492,2023-12-26 15:44:01
2018-08-19,0.262630505153543,0.16377255433243548,2023-12-26 15:44:01
2018-08-20,0.27739269635201746,0.17853474553090998,2023-12-26 15:44:01
2018-08-21,0.29611089457382644,0.19725294375271896,2023-12-26 15:44:01
2018-08-22,0.3064433949131513,0.20758544409204382,2023-12-26 15:44:01
2018-08-23,0.31356140130248167,0.21470345048137418,2023-12-26 15:44:01
2018-08-24,0.3248448675128969,0.22034518358658178,2023-12-26 15:44:01
2018-08-25,0.33149439443491424,0.22366994704759047,2023-12-26 15:44:01
2018-08-26,0.3347212940290355,0.22689684664171167,2023-12-26 15:44:01
2018-08-27,0.3053066404231508,0.19748219303582698,2023-12-26 15:44:01
2018-08-28,0.30092850700451645,0.19310405961719262,2023-12-26 15:44:01
2018-08-29,0.31440761038689913,0.20658316299957535,2023-12-26 15:44:01
2018-08-30,0.3266322184933267,0.21880777110600286,2023-12-26 15:44:01
2018-08-31,0.3095652700718695,0.21027429689527427,2023-12-26 15:44:01
2018-09-01,0.2936157799408763,0.20229955182977766,2023-12-26 15:44:01
2018-09-02,0.31426359579572394,0.22294736768462536,2023-12-26 15:44:01
2018-09-03,0.3056108987886256,0.214294670677527,2023-12-26 15:44:01
2018-09-04,0.30970132894663815,0.21838510083553958,2023-12-26 15:44:01
2018-09-05,0.3245325627728335,0.23321633466173486,2023-12-26 15:44:01
2018-09-06,0.2833617208360092,0.19204549272491056,2023-12-26 15:44:01
2018-09-07,0.2866987563972261,0.19371401050551904,2023-12-26 15:44:01
2018-09-08,0.28594036486751506,0.1933348147406635,2023-12-26 15:44:01
2018-09-09,0.2912536666950065,0.19864811656815495,2023-12-26 15:44:01
2018-09-10,0.29745221490057683,0.20484666477372526,2023-12-26 15:44:01
2018-09-11,0.3122264396159552,0.2196208894891037,2023-12-26 15:44:01
2018-09-12,0.3293177888999391,0.23671223877308756,2023-12-26 15:44:01
2018-09-13,0.3156518248223549,0.2230462746955033,2023-12-26 15:44:01
2018-09-14,0.3205416374100739,0.22549118098936285,2023-12-26 15:44:01
