index,Binance Official,Backtest,Bitcoin,CryptosAll,tracking_error
2023-05-11,-0.011535822405612572,-0.006414674634720674,-0.02283183115177323,-0.02767116912833467,-0.005121147770891898
2023-05-12,0.004683317561887224,0.002308123882714286,-0.0064374817843849685,0.01709052312765813,0.0023751936791729378
2023-05-13,-0.003395685111827973,-0.0043224407222772765,-0.0007363311303112408,-0.009593194579641473,0.0009267556104493035
2023-05-14,0.00047923731517762747,-0.0021030237240942107,0.005316097534741049,0.009189928037647732,0.002582261039271838
2023-05-15,-0.0012809982499047967,0.0015780107661671483,0.009084012628159499,0.004626574952460105,-0.002859009016071945
2023-05-16,0.005272606463275098,0.006701580050001654,-0.0047234864410535815,0.0021173551893354237,-0.0014289735867265563
2023-05-17,0.004577450999636801,0.009310457192410526,0.013752023389943968,0.019809058828680337,-0.0047330061927737255
2023-05-18,-0.009825543647264623,-0.01192257110815953,-0.021321546938747438,-0.017438371362861083,0.002097027460894907
2023-05-19,0.005329460707635958,0.006846300403017924,0.0021990001968585915,0.0019107855385978034,-0.0015168396953819663
2023-05-20,0.007190535857307001,0.00714411869362408,0.008265173030320483,0.002198451698040671,4.641716368292137e-05
2023-05-21,0.0063119292904707525,0.00907937795201863,-0.013085542514084558,-0.01769260990785404,-0.0027674486615478777
2023-05-22,0.005586324480797877,0.005020871542577021,0.0037943335858154903,0.009384859734858697,0.0005654529382208562
2023-05-23,0.005041644014301516,0.0011874233774966658,0.013793298663241194,0.010862587441492266,0.0038542206368048504
2023-05-24,-0.021996482903245296,-0.02331037267295033,-0.03271905806144915,-0.030870677942155478,0.0013138897697050345
2023-05-25,-0.0007626436658885183,0.0033205330946912692,0.005498877473934849,-0.0005563028847282991,-0.0040831767605797875
2023-05-26,0.0026579552406811313,0.0027854699923370863,0.008768294981564617,0.008927053757902259,-0.00012751475165595494
2023-05-27,0.001797874494501528,0.005332294693936257,0.005554948116372804,0.013420298762435223,-0.003534420199434729
2023-05-28,0.014470914030095816,0.008462435109003685,0.04508519501740316,0.02585611303896873,0.006008478921092131
2023-05-29,-0.0018701751983312143,-0.00456356156100135,-0.011708533760912077,-0.00942431739908478,0.002693386362670136
2023-05-30,0.014759415576924617,0.015682900479523587,-0.0015142556351941394,0.005596072837158461,-0.00092348490259897
2023-05-31,-0.007440228499318358,-0.009239620446237606,-0.017478262753480966,-0.015786023357932333,0.0017993919469192488
2023-06-01,-0.0032639572933576,-0.0017823813427201296,-0.014421718206491185,-0.006371218423340541,-0.0014815759506374704
2023-06-02,0.030138850458495403,0.035659683202366343,0.01583492834831035,0.027882229655621593,-0.00552083274387094
2023-06-03,-0.004297539048762511,-0.008772619010727456,-0.006363932357385971,-0.002536326358071661,0.004475079961964945
2023-06-04,0.003198833614506791,0.003198833614506791,0.001698977658018963,0.0009690182861770147,0.0
2023-06-05,-0.04394121511688098,-0.04394121511688098,-0.05115247125137512,-0.06750941074286854,0.0
2023-06-06,0.010752389697245013,0.010752389697245013,0.05837485716062529,0.028373267269068192,0.0
2023-06-07,-0.0003413781872765309,-0.007419641672629207,-0.0327116189155523,-0.047695533982560545,0.007078263485352676
2023-06-08,-0.005695671580707828,0.0020389796909434654,0.006046848554291717,0.005340269252215757,-0.007734651271651294
2023-06-09,0.001217813970521453,0.0038332317089100343,-0.000784946833060296,-0.01713249430884234,-0.0026154177383885813
2023-06-10,-0.0223584147652095,-0.0223584147652095,-0.024042773930321393,-0.1013386550903751,0.0
2023-06-11,0.008417688714208449,0.003760872268719684,0.003263779056785765,0.004584315905906244,0.004656816445488765
2023-06-12,-0.002072698366578196,0.0019875981655039787,-0.0007853256729365432,0.0042087063480491516,-0.004060296532082175
2023-06-13,0.007489696025396286,-0.005673751586843023,0.0011217829323004747,0.007562212733220441,0.01316344761223931
2023-06-14,-0.02199370121235611,-0.027100474274308062,-0.031065097313398238,-0.031108806440216852,0.0051067730619519525
2023-06-15,-0.014961498130353523,0.0017946973249347575,0.018699410233757652,0.004189205819379316,-0.01675619545528828
2023-06-16,0.00042129770265164623,0.003191566574780147,0.029162266993092212,0.01366658320752756,-0.0027702688721285007
2023-06-17,-0.0018142541524304168,-0.010380718676062162,0.006528373505409135,0.01640817343329415,0.008566464523631745
2023-06-18,0.001387905508584586,0.0009724196855791511,-0.006675719981792838,-0.009047793427813478,0.0004154858230054348
2023-06-19,0.0013635513261298637,-0.0014902372531758745,0.019148844892382,0.009182967549789423,0.0028537885793057383
2023-06-20,0.011848547628926953,0.007803792356632533,0.05452320506922326,0.02671948263367785,0.00404475527229442
2023-06-21,0.042473299502225004,0.04115490296898461,0.0595556236949355,0.052745471481760564,0.0013183965332403957
2023-06-22,-0.0029953127884477793,-0.006594385294160787,-0.003633073269255882,-0.006460175373702692,0.003599072505713008
2023-06-23,0.0843082947881455,0.08566605257894722,0.026889146766998273,0.0543569658210894,-0.0013577577908017169
2023-06-24,0.03903211302711185,0.026878896986734402,-0.005248545872232224,-0.00676054095577916,0.012153216040377446
2023-06-25,-0.019811495756648645,-0.027720973193087306,-0.002121698420076701,0.010781470106408397,0.007909477436438661
2023-06-26,0.027378096432345123,0.01594505596989637,-0.0063904465335593574,-0.013146578074023751,0.011433040462448751
2023-06-27,0.017820221824858207,0.02102784538055369,0.014023065291087988,0.01954190434224623,-0.0032076235556954824
2023-06-28,-0.0174746716040991,-0.02096035684219122,-0.020038485047132126,-0.04716609304916175,0.0034856852380921177
2023-06-29,0.015625426625965222,0.01695819709904356,0.012298266373334643,0.0279224469694479,-0.0013327704730783374
2023-06-30,0.06640689665874966,0.0647530405205392,0.0008109090753829484,0.06563820607835513,0.0016538561382104522
2023-07-01,-0.01477327485048896,-0.013924608093029422,0.003737857705434555,0.010158155589974127,-0.0008486667574595375
2023-07-02,0.0027778405700757958,0.005927881596034412,0.00101778924275564,0.007084098052688725,-0.0031500410259586165
2023-07-03,-0.017109529370191057,-0.020378250207835347,0.017610133967925767,0.011920546487515393,0.00326872083764429
2023-07-04,-0.019102556852414354,-0.02119057073234676,-0.012507622880839175,-0.01630909358400423,0.0020880138799324044
2023-07-05,-0.006025832525045294,-0.006121099995652246,-0.008506002143239377,-0.01851199617237853,9.526747060695229e-05
2023-07-06,-0.015220704186073353,-0.01792718122824999,-0.019976521735424746,-0.027737168756277852,0.002706477042176636
2023-07-07,0.01632864457971217,0.023518494391938427,0.015028049437656454,0.022819816251093084,-0.007189849812226257
2023-07-08,-0.00563855090180021,-0.008838156532714914,-0.001979587868721766,0.004590297505139729,0.0031996056309147036
2023-07-09,-0.012027128131090081,-0.012338511484958459,-0.004091844608965056,-0.0071748243211098295,0.00031138335386837745
2023-07-10,0.004852056128230808,0.0021215409163906074,0.008317443455409412,0.009434480255625433,0.002730515211840201
2023-07-11,0.007171579307218456,0.009816725827342943,0.006922694224599457,0.002439980583005541,-0.002645146520124486
2023-07-12,-0.0026506656429927666,-0.004366253816758814,-0.007906054777431892,-0.007117348101461807,0.0017155881737660472
2023-07-13,0.03699782108386396,0.026235860943123024,0.03535977616853181,0.14925772670138882,0.010761960140740934
2023-07-14,-0.0009914538936993678,-0.01973265630431531,-0.036313716787853334,-0.035811842025631146,0.018741202410615942
2023-07-15,-0.0024179605855205732,-0.001532168789214694,-0.0007419501379155591,0.0003029091315287502,-0.0008857917963058792
2023-07-16,-0.00096605605457456,0.0004711246881854425,-0.0018993368003190625,-0.017007883839744498,-0.0014371807427600025
2023-07-17,-0.0073622898047466245,-0.007724011409055098,-0.0031089584245033164,0.005836244384693767,0.00036172160430847367
2023-07-18,-0.009094255302464993,-0.010154604375580134,-0.009253102395646695,-0.012806193962247248,0.001060349073115141
2023-07-19,0.026187476737798976,0.025369891267102318,0.0016772089474810237,0.017202267083402667,0.0008175854706966579
2023-07-20,0.009753369435415715,0.007511627059665127,-0.003651383637347849,0.013955767887327442,0.0022417423757505883
2023-07-21,-0.007261751647161807,-0.007871340491564682,0.003413422818792089,0.0040772467668761525,0.0006095888444028752
2023-07-22,-0.01448258922026513,-0.013728477327510813,-0.0036024683529910506,-0.017359347696714655,-0.0007541118927543167
2023-07-23,0.0015217339766468996,0.001081734286028535,0.009725112438746075,0.010724892561434274,0.0004399996906183645
2023-07-24,-0.02041400767711732,-0.020428858615906043,-0.03015747704325422,-0.03404006873558563,1.4850938788724122e-05
2023-07-25,0.008889155929545423,0.0055611858697734995,0.001796308673075897,0.002447977032297155,0.003327970059771923
2023-07-26,0.01506826464394373,0.012865263847046338,0.0042098730332400525,0.014288116423813557,0.002203000796897392
2023-07-27,0.006310215512072448,0.00625133981518311,-0.004401068957575527,0.0022950680988804706,5.88756968893378e-05
2023-07-28,-0.0057175363729460305,-0.0063159611346848,0.003126328159059444,0.003298225674621902,0.0005984247617387695
2023-07-29,0.006122984737867432,0.0072425905071105134,0.0013222287947045608,0.011013928678751617,-0.0011196057692430816
2023-07-30,-0.01478765309937502,-0.01528259797129794,-0.0024464362976061027,-0.010426826486832685,0.0004949448719229199
2023-07-31,-0.0026835735231757196,0.0024010827123133183,-0.0016679706937138272,-0.01123602095545484,-0.005084656235489038
2023-08-01,0.006056555333149971,0.005373191433047264,0.01620607377126304,0.011718957191483081,0.000683363900102707
2023-08-02,-0.0258272330000191,-0.026983495013986114,-0.01750421379661149,-0.03813522421778481,0.0011562620139670132
2023-08-03,-0.005834456678879052,-0.002122876279749941,0.00026142662186434684,-0.014270056655898866,-0.0037115803991291108
2023-08-04,-0.001541611739835247,0.004214086713913989,-0.002728333979592712,-0.001842414777448509,-0.005755698453749236
2023-08-05,0.003027811744112041,0.03202147990545878,-0.0014377967430778682,0.01162718186756373,-0.028993668161346742
2023-08-06,-0.006899858996091579,-0.021756217682102674,0.0005603304608226001,-0.006873524825097066,0.014856358686011095
2023-08-07,-0.0020305102077327053,-0.01464383772987421,0.004216110740975276,0.000810534180966771,0.012613327522141504
2023-08-08,0.007494491333637221,0.017543872359501833,0.019148911405474367,0.020078109879149597,-0.010049381025864612
2023-08-09,0.004004960377746114,0.0013440916268705472,-0.006329437072100319,0.009544763118997546,0.002660868750875567
2023-08-10,-0.0013169529451336759,0.006139532684172666,-0.0042674613844437825,-0.007545773623881646,-0.007456485629306342
2023-08-11,-0.0018703977207626954,0.015546340246547219,-0.0010089710837443144,-0.0007499149092731194,-0.017416737967309914
2023-08-12,0.0017519185567071993,0.005987812932202186,0.0001406917616817438,0.002393979583986461,-0.004235894375494986
2023-08-13,-0.011990123146597753,-0.02225863778872439,-0.004292533818187172,-0.011847753058862431,0.010268514642126636
2023-08-14,0.008673099465319911,0.006726555317690064,0.004336974266853755,0.006413569581657397,0.0019465441476298473
2023-08-15,-0.03028812532239522,-0.032703789442483755,-0.007846507059070196,-0.03659768668555885,0.0024156641200885343
2023-08-16,-0.03247318439310887,-0.04963636207943922,-0.016078424657534285,-0.04228177488660412,0.017163177686330355
2023-08-17,-0.02406252019688493,-0.03150839387517401,-0.07334015302895769,-0.08228820777161716,0.007445873678289083
2023-08-18,-0.007231484336151506,0.0007575387214240337,-0.0213875683092436,0.009353203686947031,-0.00798902305757554
2023-08-19,0.003526037271496696,-0.0029948516275435377,0.001765947647194288,0.009828149878848391,0.006520888899040234
2023-08-20,0.0008521005901116485,-0.012410932155866528,0.003447508257659715,0.0054721998484656975,0.013263032745978176
2023-08-21,-0.002446846822780069,-0.014013592513486883,-0.0024081719771562593,-0.020422832643122613,0.011566745690706814
2023-08-22,-0.007064938100438178,-0.002294407653642083,-0.0027144416563451568,-0.012502487911695614,-0.004770530446796095
2023-08-23,0.007624270397528221,0.012903852763513246,0.014458090267116974,0.0282661904842898,-0.005279582365985025
2023-08-24,-0.009752137806656402,-0.007955710921349057,-0.009558985984037927,-0.016764817674789323,-0.001796426885307345
2023-08-25,-0.0012247793441886312,-0.0014858300623442622,-0.0045851707693453925,-0.004367273942198935,0.00026105071815563097
2023-08-26,-0.003491575512915679,-0.0047459101054779795,-0.0016362234703671819,-0.0037501275969031855,0.0012543345925623006
2023-08-27,-0.00025281906374230445,-0.0026676673628611702,0.003243986613558514,0.00833461227030674,0.0024148482991188658
2023-08-28,-0.004589819637159431,-0.006751428144937677,0.0006984200688304742,0.0011407420937288304,0.0021616085077782454
2023-08-29,0.011343780923036118,0.002512699095316151,0.061115620214395205,0.04542977504112056,0.008831081827719967
2023-08-30,-0.010403771144397056,-0.0138950277990042,-0.015021824670934159,-0.027983252936847114,0.0034912566546071444
2023-08-31,-0.008236414197462572,-0.011682863440798386,-0.04978793032524931,-0.037170598990934334,0.003446449243335814
2023-09-01,-0.001580541780513256,-0.004722136074698069,-0.005232302189833948,-0.01318937776924689,0.003141594294184813
2023-09-02,-0.009713933494878368,-0.007506767936157455,0.002497960670488908,0.005442850573696534,-0.002207165558720914
2023-09-03,-0.0006788280091727383,-0.0024581527975456874,0.003931268895313478,0.0020529578510628532,0.001779324788372949
2023-09-04,-2.3894303447069554e-05,1.5287572362021606e-05,-0.005590421085501895,0.0012931412204260084,-3.918187580909116e-05
2023-09-05,-0.004318873796718692,-0.0063915302173873645,-0.0013134040785225398,0.003757668429575034,0.0020726564206686726
2023-09-06,0.008343233917037951,0.005093660355795171,-0.0012465057129895651,0.0035961582994419317,0.00324957356124278
2023-09-07,0.002854487799015537,0.002778745422428397,0.01921781680476853,0.007428499425269353,7.574237658714011e-05
2023-09-08,0.0028619541634913315,0.0031766111502946615,-0.01312131022662355,-0.01128133776064244,-0.00031465698680333
2023-09-09,0.005710630627733693,0.007072126681634705,-0.0003431041469674767,-0.002216007985600177,-0.0013614960539010124
2023-09-10,0.005227403314711276,0.005383027991234357,-0.002316458320544501,-0.020942118485866135,-0.00015562467652308065
2023-09-11,-0.011768632983412686,-0.01278213605415246,-0.026278935406888304,-0.0313562638857845,0.001013503070739774
2023-09-12,0.003017046734739237,0.0039195583570981185,0.026928145511657675,0.014801135420995815,-0.0009025116223588814
2023-09-13,-0.0004157483055257094,-0.002030358610388916,0.01477935456906132,0.011884483834037951,0.0016146103048632066
2023-09-14,0.013869370596784947,0.011148217979262132,0.011468614140797806,0.015872715322656994,0.002721152617522815
2023-09-15,0.006332242358330742,0.009015250125874896,0.0029133501717206745,0.01605236120316933,-0.0026830077675441544
2023-09-16,-0.009344587797372683,-0.007246507918143297,-0.001516165413533943,-0.0019284090246516339,-0.0020980798792293864
2023-09-17,-0.004072004015191477,-0.008595943187493571,-0.0012108584180451354,-0.016680248941599918,0.004523939172302094
2023-09-18,0.014290607973492797,0.015343318067802647,0.00885872816559119,0.021292335538252605,-0.00105271009430985
2023-09-19,0.010593996272024064,0.0113779916515091,0.016730493514995448,0.0147667865051897,-0.0007839953794850363
2023-09-20,-0.00442932514881611,-0.007270803725561215,-0.0031333768953327734,-0.007679947587357017,0.0028414785767451045
2023-09-21,-0.018158096172385507,-0.019351825788397004,-0.020531612903225693,-0.025144426369493544,0.0011937296160114963
2023-09-22,0.009442722584627639,0.009752089089533733,0.00045392817245337724,0.004652725203265984,-0.0003093665049060945
2023-09-23,0.006947485390066843,0.007449084651241167,-0.00015726027026197187,0.0043598452685109645,-0.0005015992611743236
2023-09-24,-0.010590426701815203,-0.012118207601264808,-0.012326177492741341,-0.0138309982465189,0.0015277808994496045
2023-09-25,0.024602858533224303,0.02484567197908305,0.0021498469619840588,0.013002427138791628,-0.0002428134458587472
2023-09-26,-0.0035328454236083218,-0.008069560815965326,-0.0031606386816709353,-0.006339618973074779,0.004536715392357005
2023-09-27,0.025511884233257787,0.02792819107459965,0.005770799495226742,0.005193342144500512,-0.0024163068413418642
2023-09-28,0.013360101151066006,0.016018774103724986,0.024585759900564774,0.02523574869088674,-0.0026586729526589803
2023-09-29,0.007730654714206198,0.007805762484866419,-0.004234793250828317,0.004274068445254908,-7.510777066022101e-05
2023-09-30,0.005054808362375374,0.005542080859728626,0.002066379851161315,0.009595274114244434,-0.00048727249735325273
2023-10-01,0.014002567569310509,0.019402794891176356,0.03820149125305594,0.03558748938423362,-0.005400227321865847
2023-10-02,-0.02376179846136839,-0.026669051748907657,-0.017792578530660186,-0.031161993514106534,0.0029072532875392687
2023-10-03,-0.016356323299119846,-0.019531101396719208,-0.0024750395624435484,-0.0004938735691825125,0.0031747780975993622
2023-10-04,0.0007946267392735518,-0.001698910558813549,0.012838332034101452,-0.001214416013468056,0.0024935372980871007
2023-10-05,-0.01329539716214434,-0.01412629331239812,-0.013254101993011136,-0.011468878155527662,0.0008308961502537793
2023-10-06,0.017486319410553453,0.01623906854086976,0.01899644623808716,0.016108660647269124,0.0012472508696836915
2023-10-07,-0.008351549717280804,-0.009645341460212564,0.0009158253401495564,-0.005155582808664461,0.0012937917429317602
2023-10-08,-0.002512756462792809,-0.003442929767305092,-0.0014171931063319265,-0.0051488565432351585,0.0009301733045122829
2023-10-09,-0.03491910764056949,-0.03412378760101298,-0.01171076456860598,-0.03507060325816391,-0.000795320039556513
2023-10-10,-0.003194268351473073,-0.002359004339627102,-0.007248971733359588,-0.006931616196234502,-0.0008352640118459709
2023-10-11,0.0015087438838845557,-0.004010175044762532,-0.018787796475517426,-0.0078104755143899585,0.0055189189286470874
2023-10-12,-0.01592105240902164,-0.012751100298883933,-0.004312102612340163,-0.01336158532729459,-0.003169952110137708
2023-10-13,0.00867417690903971,0.006339156767808163,0.0038255386939205493,0.00800116263758488,0.0023350201412315474
2023-10-14,-0.0018923446687616474,-0.0027119286881230886,-0.00035440399076769324,0.005479061177422251,0.0008195840193614412
2023-10-15,0.0013862047555226464,0.0018363894841781914,0.011234344090378379,0.003998598234755235,-0.00045018472865554493
2023-10-16,0.028663451483632363,0.03100675238118522,0.04959205130707445,0.02626848136047011,-0.002343300897552858
2023-10-17,-0.0004340697208804478,0.0029991659799819548,-0.003679548419376566,-0.021923488591640727,-0.0034332357008624026
2023-10-18,-0.004647105899597048,-0.004152989170695953,-0.002673272312808339,-0.008091719296144273,-0.000494116728901095
2023-10-19,0.019136934544347284,0.01928151000007272,0.013902189265536657,0.014420228085096243,-0.0001445754557254375
2023-10-20,0.037708517908233485,0.03275715121838374,0.0332708660775638,0.02543039962042104,0.0049513666898497455
2023-10-21,0.04140508867545578,0.037431345853587095,0.00811485642946308,0.03794475399284325,0.0039737428218686865
2023-10-22,0.022724497738661364,0.029956134638670973,0.002763642685674972,0.02006697760816012,-0.007231636900009608
2023-10-23,0.06057514272778941,0.036165407898838264,0.10261012267749958,0.05676575010210594,0.024409734828951146
2023-10-24,-0.020442533447864175,-0.017990456433148783,0.02578591647593509,-0.011570149556769382,-0.0024520770147153925
2023-10-25,0.03866337575134837,0.05013234894745766,0.0169007624091575,0.01965767503931337,-0.011468973196109289
2023-10-26,-0.0033049991016258495,-0.012887793451711982,-0.009983461874620403,0.0014979872073632716,0.009582794350086132
