,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-23 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.22126960880456537,1.0,-0.01928900592495042,17.0,-0.026881444738434346,12.0,-0.003042337071673118,19.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.2081451954234882,1.0,-0.04404272493715433,12.0,-0.03489835089003113,15.0,-0.02018997344282014,19.0
ETH,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.33047758590455345,1.0,-0.0028314688378157093,13.0,-0.03662489419245618,15.0,-0.002932676641684284,18.0,0.0,0.0,-0.12499999999999999,-0.041666666666666664,0.3306381374853828,1.0,-0.05806464487226182,15.0,-0.034486637961892885,14.0,-0.002393494766541493,17.0
XRP,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.196693867454021,0.2969247999063999,0.6814147212886204,1.0,0.6345641562991535,1.0,0.6037795336714054,2.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,2.1966394868362458,0.2958992191084656,-0.02703679175012841,8.0,0.6222022570268302,1.0,0.5989858973717399,2.0
BNB,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.3554317166604512,1.0,-0.011480114801148411,16.0,-0.02190669371196763,11.0,0.001245847176079451,17.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.35328408706016745,1.0,-0.05310425614994174,13.0,-0.01622718052738359,12.0,-0.007367990176013417,18.0
ADA,0.0,0.0,0.0,0.0,0.8332138883856163,0.7804642126912051,0.10449839527661009,6.0,0.09465033002380063,7.0,0.10106945924436128,12.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.833106521686919,0.7801118164981621,-0.08936674648899756,18.0,0.0947855798024082,6.0,0.09515469159600332,9.0
DOGE,0.0,0.0,0.0,0.0,0.4704027886883533,1.0,0.08365369829309555,7.0,0.036171151301279236,9.0,0.07505720823798678,14.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.4597378035112174,1.0,0.02144277193979005,3.0,0.05084002921840747,9.0,0.0542283453026533,13.0
SOL,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.805579172418592,0.8085526313844358,0.13010560912606506,5.0,0.26447681935399747,3.0,0.4627423295015105,4.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.8040903714572981,0.8068728962399856,-0.037948064464361275,11.0,0.2867528744567627,3.0,0.4327838040700942,3.0
TRX,0.0,0.0,0.0,0.0,0.2692855297712727,1.0,0.07785200411099669,8.0,0.10351177166907788,6.0,0.16108497093827823,7.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.2704183530410937,1.0,0.02019336678497119,4.0,0.07825637045660305,7.0,0.13957621326042347,7.0
MATIC,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7428285585694372,0.8797981252226676,0.047752584472850135,9.0,0.10591336887258773,5.0,0.14264270562327885,9.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.739752038293548,0.8750336702883242,-0.0959641073792924,19.0,0.07685930975659172,8.0,0.1263637536379123,8.0
LTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.987782434258834,0.6598931843879179,-0.02698681615527765,18.0,-0.12146346452694068,19.0,0.1430458781674997,8.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.9727150662695246,0.6580396425936816,-0.056419110947629414,14.0,-0.08312778360848394,19.0,0.08436205546287834,10.0
DOT,0.0,0.0,0.0,0.0,0.4638784252583383,1.0,0.03244608509811542,11.0,-0.03311499272197971,13.0,0.10134715025906749,11.0,0.0,0.0,0.0,0.0,0.4383493105422275,1.0,-0.024526600541027954,7.0,-0.004050819370281844,11.0,0.06100431541781104,11.0
BCH,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.4719966791030863,0.44235671780614855,-0.0661276039369697,19.0,-0.08734597008401179,18.0,0.5030861992890323,3.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,1.0619459792059776,0.4415770831738945,-0.035799582226845095,10.0,-0.06024106397047957,17.0,0.18354800746535083,6.0
AVAX,0.0,0.0,0.0,0.0,0.5253297385135688,1.0,0.039969254419677025,10.0,0.03309240466653551,10.0,0.07007657653551691,15.0,0.0,0.0,0.0,0.0,0.505572425046736,1.0,-0.03543586109142449,9.0,0.03019270064064239,10.0,0.024567866153146767,14.0
XLM,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9672480410194841,0.33062007969001167,0.6242836478184532,2.0,0.4547405270769187,2.0,0.8003882186315274,1.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,1.9679959593301035,0.3304108004922203,0.007466661135188568,5.0,0.47647616438320406,2.0,0.7470259866835909,1.0
LINK,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.9040960820466867,0.7260004167935312,0.27204634950717677,3.0,0.21647388497182085,4.0,0.4311965038959762,5.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8728764975979205,0.7189501347340588,0.11817698416162115,1.0,0.2023787761926379,4.0,0.31262802484493935,4.0
UNI,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.717280923259039,0.9186165770298343,0.13363906341166265,4.0,0.08248578034993548,8.0,0.2598466241705357,6.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.7179076751608366,0.9062000381198746,0.045818037240510145,2.0,0.11938430172658121,5.0,0.2596871016781339,5.0
ATOM,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.4288718802159039,1.0,0.021612085125151337,12.0,-0.0347952911761642,14.0,0.029215729837813953,16.0,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.41745569007952343,1.0,-0.06016786328243495,16.0,-0.06517803258901622,18.0,-0.0017185821697098813,16.0
XMR,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.2648037966375207,1.0,-0.007339449541283849,14.0,-0.03793716656787127,16.0,0.08272181454302951,13.0,0.0,0.0,0.0,0.0,0.2512139644976845,1.0,-0.009685230024212621,6.0,-0.0319526627218929,13.0,0.05821474773609414,12.0
ETC,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.759815944954173,0.856403380869429,-0.010281452898808996,15.0,-0.07354550438798557,17.0,0.13404332405630526,10.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.6497038710413189,0.8554703337256283,-0.06229444395287265,17.0,-0.05189124411222901,16.0,0.008851200953575278,15.0
