,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-01 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.21006752552507085,1.0,-0.0223890130734955,11.0,-0.04538715502855761,18.0,-0.04425732118394399,14.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.21157965749090962,1.0,-0.02923273142243432,11.0,-0.047957867017774825,18.0,-0.05532835810658299,13.0
ETH,0.0,0.0,0.0,0.0,0.28097922428941063,1.0,-0.018813467038107934,10.0,-0.011797902358515855,9.0,-0.0355209145232529,13.0,0.0,0.0,0.0,0.0,0.2819668582291213,1.0,-0.018274650151083427,10.0,-0.021054374886474325,11.0,-0.05423023721535203,12.0
BNB,0.03333333333333333,0.0,0.03333333333333333,0.022222222222222223,0.3022043240132114,1.0,-0.01107919573245797,5.0,-0.030571198712791903,13.0,-0.027833803953207226,11.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.30555417377021354,1.0,0.015346329323931984,3.0,0.0036900369003687317,9.0,-0.006896551724138056,10.0
XRP,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,2.196787815744985,0.2960240703472402,-0.028785844744586897,12.0,0.642392614531675,1.0,0.649681339152377,1.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,2.1977620643524007,0.295886564620065,-0.015335486624708294,8.0,0.6556294083197112,1.0,0.6094973195430002,1.0
DOGE,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.535957202612226,1.0,0.06337066375307288,1.0,0.19270833333333304,5.0,0.13647642679900707,6.0,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.5375836245598831,1.0,0.08954164892862182,1.0,0.1806858373058584,5.0,0.12895162476106425,6.0
ADA,0.0,0.0,0.0,0.0,0.7899671773177289,0.8268497741785034,-0.014575285687439266,8.0,0.0819326617446432,7.0,0.08304271577516098,7.0,0.0,0.0,0.0,0.0,0.7904852061543931,0.8228189963626383,-0.014803075972419477,7.0,0.0881484216199151,6.0,0.07844613802522415,7.0
SOL,0.08888888888888889,0.08888888888888889,0.061111111111111116,0.07962962962962963,0.7579426920347522,0.8616801195833431,-0.05975862315722702,15.0,0.09018944894908687,6.0,0.26870517379033143,3.0,0.08888888888888889,0.08888888888888889,0.061111111111111116,0.07962962962962963,0.7558463964298043,0.8575846258970158,-0.04433390133214343,15.0,0.08000361855616833,7.0,0.20841762880797465,3.0
TRX,0.0,0.0,0.0,0.0,0.31930649912331527,1.0,-0.03120726097227411,13.0,0.0074993535040082104,8.0,0.008542583484338673,9.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.31556091431011096,1.0,-0.06829558998808105,18.0,0.004239465570400558,8.0,0.028146784164145622,8.0
LTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.4859146263777416,1.0,-0.018442112945727285,9.0,-0.03506804059251434,16.0,-0.09204098631664759,19.0,0.03333333333333333,0.0,-0.06388888888888888,-0.010185185185185184,0.446062269818462,1.0,-0.0012416585094280341,4.0,-0.028194966254784126,14.0,-0.12255430689205415,19.0
MATIC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.6892716524240151,0.9413130940962365,-0.0952331549084261,19.0,-0.05149644415160759,19.0,0.03450940346166931,8.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.6893623125249744,0.9430244196378809,-0.0760536452440117,19.0,-0.03193281889014443,15.0,0.021804625845742054,9.0
DOT,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.37247699787905597,1.0,-0.06855059252506879,17.0,-0.020138089758343303,11.0,-0.04522519155298099,15.0,0.0,0.0,-0.05555555555555555,-0.018518518518518517,0.36263070981427153,1.0,-0.04102371095220203,14.0,-0.009908684670682288,10.0,-0.07278020378457095,15.0
BCH,0.08888888888888889,0.08888888888888889,-0.008333333333333326,0.05648148148148149,0.4337418719278684,1.0,0.008639704491062883,3.0,-0.03463830309410232,15.0,-0.057797858021352955,16.0,0.03333333333333333,0.0,-0.10555555555555556,-0.02407407407407407,0.4272401122379716,1.0,-0.006657978986360891,5.0,-0.07234530672589978,19.0,-0.09342240143700997,18.0
AVAX,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.4533260476719901,1.0,-0.08297567954220308,18.0,-0.03391107761868861,14.0,-0.011098119772453785,10.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.4531832468618719,1.0,-0.06282335550628215,17.0,-0.025365103766333497,12.0,-0.03180992674267025,11.0
XLM,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,1.9665176270306932,0.33102493907224084,-0.014327464134305412,7.0,0.5672763838599757,2.0,0.4360625470716992,2.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,1.9662301957674144,0.33053352335389713,-0.010345592480833887,6.0,0.6074794711248412,2.0,0.4396903744184275,2.0
LINK,0.06666666666666667,0.06666666666666667,0.038888888888888896,0.05740740740740741,0.8655275451794148,0.7489062985136025,-0.05316151212062581,14.0,0.24127230177708947,4.0,0.1849644529748562,4.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.8670023114611677,0.7509870755936044,-0.039468641786628456,13.0,0.2218404078024896,4.0,0.16846131296307987,5.0
UNI,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.4978246314609132,1.0,0.05856491842572087,2.0,0.2416727109676189,3.0,0.1797435456492109,5.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.4981381576667279,1.0,0.08733916254536367,2.0,0.23265014983874766,3.0,0.17702918187296324,4.0
ATOM,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.3776332428898774,1.0,-0.059834500318268535,16.0,-0.03652968036529691,17.0,-0.07291557694319473,17.0,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.3786716446035185,1.0,-0.05709660010793294,16.0,-0.036718491564670885,16.0,-0.08990519845817257,17.0
XMR,0.03333333333333333,0.0,0.03333333333333333,0.022222222222222223,0.19516329353381268,1.0,-0.004323656578134716,4.0,-0.02480338777979396,12.0,-0.03473053892215516,12.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.2031566703751112,1.0,-0.030807147258163914,12.0,-0.03792048929663561,17.0,-0.06757557794902125,14.0
ETC,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.37642419124367976,1.0,-0.012937880934023704,6.0,-0.016014204897001894,10.0,-0.09166345671112874,18.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.3734765158228916,1.0,-0.01681950665718146,9.0,-0.026928030590513297,13.0,-0.08912801194450748,16.0
