,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.2806734257135885,1.0,-0.020109780586796244,17.0,-0.02205303229194,16.0,0.05270632072429016,18.0,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.2213823377762006,1.0,-0.022813262317084693,18.0,-0.0216567110989051,15.0,-0.0023464778993321778,18.0
ETH,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.3644318629167736,1.0,0.005950861518825512,14.0,-0.021822431598053638,15.0,0.05558066730283118,17.0,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.3291971516091538,1.0,0.007192674226693896,13.0,-0.016986230189659945,14.0,0.0014292444590311426,17.0
XRP,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.184131210030896,0.2982419920792658,0.6960735446890247,1.0,0.7143648855177702,1.0,0.644802504283533,3.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.1885725260274675,0.2976011683798087,0.6924776890074487,1.0,0.6999886846687238,1.0,0.6091911293963594,2.0
BNB,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.36654588371629737,1.0,-0.01380991064175463,16.0,0.010403662089055299,12.0,-0.019781994348001763,19.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.3664676386110669,1.0,-0.019710378117458016,17.0,-0.01694231544977831,13.0,-0.020498392282958466,19.0
ADA,0.0,0.0,0.0,0.0,0.8458835895135876,0.770126955706773,0.12593467251688129,6.0,0.12946670878479782,7.0,0.19794454251518845,10.0,0.0,0.0,0.0,0.0,0.8323950603809199,0.7684272493970152,0.10062666757863536,7.0,0.10175590150569991,7.0,0.1256234297703236,11.0
SOL,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8056517513464945,0.8200624617254618,0.19682819550723685,4.0,0.3345676628270555,3.0,0.5027180129303903,5.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.803399507261756,0.8068002073025324,0.16755631693214612,5.0,0.35874066788237213,3.0,0.46694655790620154,4.0
DOGE,0.0,0.0,0.0,0.0,0.4563885267870594,1.0,0.08263069139966284,7.0,0.06259404152873893,9.0,0.1186440677966103,15.0,0.0,0.0,0.0,0.0,0.45741021762565515,1.0,0.12591911764705865,6.0,0.07283608232374816,9.0,0.12025605852766375,12.0
TRX,0.0,0.0,0.0,0.0,0.2508820592492018,1.0,0.04114005674490562,10.0,0.059448818897637645,10.0,0.14397052571914393,14.0,0.0,0.0,0.0,0.0,0.24404433598665567,1.0,0.041375743470390525,11.0,0.042454051255500946,10.0,0.11350753490944254,14.0
MATIC,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7542743560429124,0.8634314233764648,0.05763604363587138,8.0,0.16470764048142916,5.0,0.2168140996080543,8.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7387125106340707,0.8617554007934748,0.051276824878772054,10.0,0.1466016698331174,5.0,0.1564669007813806,8.0
LTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.9966180507050831,0.649698024509059,-0.028400239975244657,18.0,-0.09453578260044315,19.0,0.22524536824762675,7.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.9849694314507703,0.6522057266975455,-0.017144043146297583,15.0,-0.07517528414576813,18.0,0.17105736010570816,7.0
DOT,0.0,0.0,0.0,0.0,0.4567091536218,1.0,0.043656207366985056,9.0,0.033783783783784216,11.0,0.1486486486486489,12.0,0.0,0.0,0.0,0.0,0.4531034260795537,1.0,0.05446873801304175,9.0,0.027471500654083547,11.0,0.1404272972412366,9.0
AVAX,0.0,0.0,0.0,0.0,0.548623877089779,1.0,0.036594473487677304,11.0,0.0675451942279035,8.0,0.14576204852960406,13.0,0.0,0.0,0.0,0.0,0.5193820576437483,1.0,0.05576488319517714,8.0,0.08069542449203726,8.0,0.08656575047910642,15.0
BCH,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.5912894925145573,0.40917711659908546,-0.04727663885290889,19.0,-0.08559937013623398,18.0,0.8461892363167485,2.0,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.4692974750884327,0.4084737585823365,-0.04242831224255106,19.0,-0.06540098059108657,17.0,0.5003439952482673,3.0
LINK,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8938961717014476,0.9489267115401873,0.3459445782313566,3.0,0.31510745679194074,4.0,0.5762812558814354,4.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8946550724496828,0.7271538021723327,0.3125936851305984,3.0,0.25305048364669647,4.0,0.46647866320876985,5.0
XLM,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9580712820523272,0.3320339198939742,0.5871449177855861,2.0,0.4323015111723585,2.0,0.9172403541327709,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9661727843787338,0.3319593142281883,0.5897304570968189,2.0,0.45663674440964375,2.0,0.8040144011985797,1.0
UNI,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7117164499017057,0.9140250297219732,0.14591340440312162,5.0,0.13997969073282235,6.0,0.30863980543475633,6.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7083918873504028,0.9132850590846547,0.17592016622181128,4.0,0.11727044819873433,6.0,0.29319962819474243,6.0
ATOM,0.0,0.0,0.0,0.0,0.4336867896351343,1.0,0.014066219433022775,12.0,0.008935299816987818,13.0,0.06864310148232611,16.0,0.0,0.0,0.0,0.0,0.4258171794574441,1.0,0.02641878669275921,12.0,-0.012344387488230746,12.0,0.044589510953750855,16.0
XMR,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.27225786015009906,1.0,0.013447432762836664,13.0,-0.015439429928740478,14.0,0.16925246826516305,11.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.27862017884729806,1.0,-0.019358741681790304,16.0,-0.029341317365268904,16.0,0.11793103448275954,13.0
ETC,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.7776888845070595,0.834427772413223,-0.00907553142378581,15.0,-0.08319713503058335,17.0,0.20586356241861092,9.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.758988129332364,0.8358098115443742,-0.0031166467677730125,14.0,-0.0797574684069533,19.0,0.13657756266063048,10.0
