,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.2806734257135885,1.0,-0.020109780586796244,17.0,-0.02205303229194,16.0,0.05270632072429016,18.0,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.22129769093237922,1.0,-0.02335698727389679,18.0,-0.02220107958242179,16.0,-0.002901590957358091,18.0
ETH,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.3644318629167736,1.0,0.005950861518825512,14.0,-0.021822431598053638,15.0,0.05558066730283118,17.0,0.0,0.0,0.0,0.0,0.3292203463137828,1.0,0.008699355800457775,13.0,-0.015515718368407483,13.0,0.002927304392015717,17.0
XRP,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.184131210030896,0.2982419920792658,0.6960735446890247,1.0,0.7143648855177702,1.0,0.644802504283533,3.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.187935382615455,0.2976011683798087,0.6942673366922685,1.0,0.7017862745769972,1.0,0.6108927088014302,2.0
BNB,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.36654588371629737,1.0,-0.01380991064175463,16.0,0.010403662089055299,12.0,-0.019781994348001763,19.0,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.3664291423513242,1.0,-0.020112630732100012,17.0,-0.01734570391286827,14.0,-0.020900321543408595,19.0
ADA,0.0,0.0,0.0,0.0,0.8458835895135876,0.770126955706773,0.12593467251688129,6.0,0.12946670878479782,7.0,0.19794454251518845,10.0,0.0,0.0,0.0,0.0,0.8332074003595978,0.7684272493970152,0.09605148486146753,7.0,0.09717602468861686,7.0,0.12094433829123541,13.0
SOL,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8056517513464945,0.8200624617254618,0.19682819550723685,4.0,0.3345676628270555,3.0,0.5027180129303903,5.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8034753720082054,0.8068002073025324,0.16498603060692663,5.0,0.3557495037667482,3.0,0.4637171867632994,4.0
DOGE,0.0,0.0,0.0,0.0,0.4563885267870594,1.0,0.08263069139966284,7.0,0.06259404152873893,9.0,0.1186440677966103,15.0,0.0,0.0,0.0,0.0,0.4581077980619995,1.0,0.1269914215686272,6.0,0.07385783097358023,9.0,0.12132296905959472,12.0
TRX,0.0,0.0,0.0,0.0,0.2508820592492018,1.0,0.04114005674490562,10.0,0.059448818897637645,10.0,0.14397052571914393,14.0,0.0,0.0,0.0,0.0,0.2435690902480976,1.0,0.044349625032324536,11.0,0.04543101216670986,10.0,0.11668740494953656,14.0
MATIC,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7542743560429124,0.8634314233764648,0.05763604363587138,8.0,0.16470764048142916,5.0,0.2168140996080543,8.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.738772460152303,0.8617554007934748,0.04904507440029149,10.0,0.1441675547030974,5.0,0.15401184280037383,8.0
DOT,0.0,0.0,0.0,0.0,0.4567091536218,1.0,0.043656207366985056,9.0,0.033783783783784216,11.0,0.1486486486486489,12.0,0.0,0.0,0.0,0.0,0.4527187284641743,1.0,0.053509781357882646,8.0,0.026537095869931138,11.0,0.13939016801493498,9.0
LTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.9966180507050831,0.649698024509059,-0.028400239975244657,18.0,-0.09453578260044315,19.0,0.22524536824762675,7.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.9846940205380852,0.6522057266975455,-0.018789941953681222,16.0,-0.0767240033515163,18.0,0.16909629765404843,7.0
AVAX,0.0,0.0,0.0,0.0,0.548623877089779,1.0,0.036594473487677304,11.0,0.0675451942279035,8.0,0.14576204852960406,13.0,0.0,0.0,0.0,0.0,0.5190624145695666,1.0,0.049736247174076986,9.0,0.0745244299196346,8.0,0.08036123513018945,15.0
BCH,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.5912894925145573,0.40917711659908546,-0.04727663885290889,19.0,-0.08559937013623398,18.0,0.8461892363167485,2.0,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.4690102737013175,0.4084737585823365,-0.04083168244292179,19.0,-0.0638426548133193,17.0,0.5028456292910597,3.0
LINK,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8938961717014476,0.9489267115401873,0.3459445782313566,3.0,0.31510745679194074,4.0,0.5762812558814354,4.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8968199790050667,0.7271538021723327,0.30747556957659716,3.0,0.24816454122372744,4.0,0.4607605134562567,5.0
XLM,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9580712820523272,0.3320339198939742,0.5871449177855861,2.0,0.4323015111723585,2.0,0.9172403541327709,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9643903716850075,0.3319593142281883,0.5933321213874365,2.0,0.45993687401546546,2.0,0.8081015432795227,1.0
UNI,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7117164499017057,0.9140250297219732,0.14591340440312162,5.0,0.13997969073282235,6.0,0.30863980543475633,6.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7083418707961494,0.9132850590846547,0.17574706150517705,4.0,0.11710597718284821,6.0,0.2930092590169524,6.0
ATOM,0.0,0.0,0.0,0.0,0.4336867896351343,1.0,0.014066219433022775,12.0,0.008935299816987818,13.0,0.06864310148232611,16.0,0.0,0.0,0.0,0.0,0.42569741622954194,1.0,0.025222874537942586,12.0,-0.013495135474421938,12.0,0.04337242752821413,16.0
XMR,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.27225786015009906,1.0,0.013447432762836664,13.0,-0.015439429928740478,14.0,0.16925246826516305,11.0,0.0,0.0,-0.05555555555555555,-0.018518518518518517,0.27143767108765426,1.0,-0.008469449485782987,15.0,-0.018562874251496386,15.0,0.1303448275862078,11.0
ETC,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.7776888845070595,0.834427772413223,-0.00907553142378581,15.0,-0.08319713503058335,17.0,0.20586356241861092,9.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.759153842852477,0.8358098115443742,-0.006228640905211247,14.0,-0.08263021109450397,19.0,0.13302948183424768,10.0
