,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-21 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.2806734257135885,1.0,-0.020109780586796244,17.0,-0.02205303229194,16.0,0.05270632072429016,18.0,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.22117210476919838,1.0,-0.024364429611293814,18.0,-0.023209714280109428,16.0,-0.003930133770577937,18.0
ETH,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.3644318629167736,1.0,0.005950861518825512,14.0,-0.021822431598053638,15.0,0.05558066730283118,17.0,0.0,0.0,0.0,0.0,0.3292129907372094,1.0,0.008465101421498034,13.0,-0.01574434918160561,13.0,0.002694390480173725,17.0
XRP,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.184131210030896,0.2982419920792658,0.6960735446890247,1.0,0.7143648855177702,1.0,0.644802504283533,3.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.186639672504776,0.2976011683798087,0.6984218759606013,1.0,0.7059592511497752,1.0,0.6148428038489169,2.0
BNB,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.36654588371629737,1.0,-0.01380991064175463,16.0,0.010403662089055299,12.0,-0.019781994348001763,19.0,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.36651001857771864,1.0,-0.0193081255028158,17.0,-0.01653892698668824,14.0,-0.020096463022508115,19.0
ADA,0.0,0.0,0.0,0.0,0.8458835895135876,0.770126955706773,0.12593467251688129,6.0,0.12946670878479782,7.0,0.19794454251518845,10.0,0.0,0.0,0.0,0.0,0.8324755232523311,0.7684272493970152,0.10008841078838038,7.0,0.10121709246839616,7.0,0.12507294841984273,12.0
SOL,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8056517513464945,0.8200624617254618,0.19682819550723685,4.0,0.3345676628270555,3.0,0.5027180129303903,5.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8033918636745344,0.8068002073025324,0.16902505197512885,5.0,0.3604499045198719,3.0,0.4687919128450033,4.0
DOGE,0.0,0.0,0.0,0.0,0.4563885267870594,1.0,0.08263069139966284,7.0,0.06259404152873893,9.0,0.1186440677966103,15.0,0.0,0.0,0.0,0.0,0.45523830242650676,1.0,0.12239583333333304,6.0,0.06947890818858538,9.0,0.11675049535131854,14.0
TRX,0.0,0.0,0.0,0.0,0.2508820592492018,1.0,0.04114005674490562,10.0,0.059448818897637645,10.0,0.14397052571914393,14.0,0.0,0.0,0.0,0.0,0.24340960345281756,1.0,0.04628911300749938,11.0,0.04737250841315066,10.0,0.11876123323655463,13.0
MATIC,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7542743560429124,0.8634314233764648,0.05763604363587138,8.0,0.16470764048142916,5.0,0.2168140996080543,8.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.738710504924454,0.8617554007934748,0.05268635149675993,8.0,0.14813900570470895,5.0,0.15801746371675307,8.0
DOT,0.0,0.0,0.0,0.0,0.4567091536218,1.0,0.043656207366985056,9.0,0.033783783783784216,11.0,0.1486486486486489,12.0,0.0,0.0,0.0,0.0,0.4522068092710275,1.0,0.05216724204065981,9.0,0.025228929172117498,11.0,0.13793818709811267,9.0
LTC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.9966180507050831,0.649698024509059,-0.028400239975244657,18.0,-0.09453578260044315,19.0,0.22524536824762675,7.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.9846245265734865,0.6522057266975455,-0.019269995772501547,16.0,-0.0771757131198596,18.0,0.16852432110564775,7.0
AVAX,0.0,0.0,0.0,0.0,0.548623877089779,1.0,0.036594473487677304,11.0,0.0675451942279035,8.0,0.14576204852960406,13.0,0.0,0.0,0.0,0.0,0.5190919489303875,1.0,0.05124340617935186,10.0,0.07606717856273515,8.0,0.08191236396741841,15.0
BCH,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.5912894925145573,0.40917711659908546,-0.04727663885290889,19.0,-0.08559937013623398,18.0,0.8461892363167485,2.0,0.08888888888888889,0.08888888888888889,-0.04999999999999999,0.0425925925925926,1.4691418769113131,0.4084737585823365,-0.041629997342736536,19.0,-0.0646218177022031,17.0,0.5015948122696634,3.0
LINK,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8938961717014476,0.9489267115401873,0.3459445782313566,3.0,0.31510745679194074,4.0,0.5762812558814354,4.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8947945873850054,0.7271538021723327,0.3122447227064622,3.0,0.2527173512087668,4.0,0.4660887893620076,5.0
XLM,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9580712820523272,0.3320339198939742,0.5871449177855861,2.0,0.4323015111723585,2.0,0.9172403541327709,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.9632151501364832,0.3319593142281883,0.595951513598795,2.0,0.4623369682742451,2.0,0.8110740102474812,1.0
UNI,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7117164499017057,0.9140250297219732,0.14591340440312162,5.0,0.13997969073282235,6.0,0.30863980543475633,6.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7082428105299745,0.9132850590846547,0.17540085207190836,4.0,0.1167770351510764,6.0,0.29262852066137257,6.0
ATOM,0.0,0.0,0.0,0.0,0.4336867896351343,1.0,0.014066219433022775,12.0,0.008935299816987818,13.0,0.06864310148232611,16.0,0.0,0.0,0.0,0.0,0.42570718194636936,1.0,0.025331593824744036,12.0,-0.013390522021132,12.0,0.043483071475990176,16.0
XMR,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.27225786015009906,1.0,0.013447432762836664,13.0,-0.015439429928740478,14.0,0.16925246826516305,11.0,0.0,0.0,-0.05555555555555555,-0.018518518518518517,0.2720654410081441,1.0,-0.009679370840895096,15.0,-0.01976047904191569,15.0,0.12896551724138017,11.0
ETC,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.7776888845070595,0.834427772413223,-0.00907553142378581,15.0,-0.08319713503058335,17.0,0.20586356241861092,9.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.759090677586525,0.8358098115443742,-0.005339499723086005,14.0,-0.08180942746948949,19.0,0.13404321921321416,10.0
