,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-14 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.0,0.0,0.0,0.0,0.32292715977338593,1.0,0.009565672322041863,15.0,0.024951692001889958,19.0,0.21284517578106188,11.0,0.0,0.0,0.0,0.0,0.306143515002263,1.0,0.013829322857873638,16.0,0.021769274387002158,19.0,0.24129438170053286,12.0
ETH,0.0,0.0,0.0,0.0,0.3976067730857633,1.0,0.02503144911379973,12.0,0.059102941409573395,16.0,0.1519263039330625,15.0,0.0,0.0,0.0,0.0,0.362067674385941,1.0,0.028814172089660195,13.0,0.0624173315697405,15.0,0.20657197371210567,15.0
XRP,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,2.1527694158894755,1.0,0.6672801635991812,1.0,0.6434186655916143,2.0,0.570300462249614,4.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,2.1381803579486447,0.3019366566629872,0.6604255546183844,1.0,0.6628146561358212,2.0,0.6849809002501079,4.0
BNB,0.0,0.0,0.0,0.0,0.35295624406686477,1.0,0.0389452332657203,10.0,0.04830126893164155,17.0,0.04873054873054872,19.0,0.0,0.0,0.0,0.0,0.3434735012948996,1.0,0.05319587628865996,10.0,0.08037225042301199,13.0,0.07356031946195851,19.0
ADA,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.8012561955875118,1.0,0.20222446916076842,4.0,0.20262980445043843,7.0,0.2961482558139539,10.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7898024095431337,0.8112261765706473,0.2027031385268876,5.0,0.21601105707213675,6.0,0.3356262730925259,10.0
SOL,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7829279266551856,1.0,0.3375087424363854,3.0,0.48929985081560856,3.0,0.6963361401879151,3.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7840019653219581,0.830216904864949,0.43663623728065803,3.0,0.636842719174801,3.0,0.8817306996252166,3.0
DOGE,0.0,0.0,0.0,0.0,0.41354259640650576,1.0,0.02878013148283376,11.0,0.032097317895354305,18.0,0.14040485829959515,17.0,0.0,0.0,0.0,0.0,0.4070289023962389,1.0,0.015820029027575844,15.0,0.049482681061628675,17.0,0.15915866180854565,17.0
MATIC,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7434075609777384,1.0,0.1911687561816675,5.0,0.2459281349689546,4.0,0.3017739648222044,9.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7294964394627084,0.8743521509858097,0.2138529364250208,4.0,0.27953280099143796,4.0,0.3509854922959488,8.0
LTC,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.9888823138884665,0.6640716712487145,-0.0283056524042975,19.0,0.14919883185838256,9.0,0.3532372309083349,6.0,0.03333333333333333,0.03333333333333333,-0.0361111111111111,0.010185185185185188,0.9712378617925338,0.6573077411447282,-0.019757360757745368,19.0,0.1590955531523952,8.0,0.4214964056500523,5.0
TRX,0.0,0.0,0.0,0.0,0.2531840885551564,1.0,0.05691372396843852,9.0,0.11701982228297991,10.0,0.13612347052280294,18.0,0.0,0.0,0.0,0.0,0.2479699958176024,1.0,0.06374139945475732,9.0,0.13490304709141254,10.0,0.1540845070422534,18.0
DOT,0.0,0.0,0.0,0.0,0.4636968080495327,1.0,0.02099060946418696,13.0,0.08768144370341324,11.0,0.19840069159282536,13.0,0.0,0.0,0.0,0.0,0.46080172749036147,1.0,0.0527299925205682,11.0,0.1242012779552717,12.0,0.2322171153425261,14.0
BCH,0.12222222222222223,0.12222222222222223,0.052777777777777785,0.09907407407407409,1.5614882249114055,0.4195101022353218,-0.025348964067120727,18.0,0.22749169741990416,5.0,1.0221959552606923,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,1.5513060384342103,0.41626954954263534,0.002333057746636058,17.0,0.1327988496266268,11.0,1.0931416937854443,1.0
AVAX,0.0,0.0,0.0,0.0,0.5475334476718923,1.0,0.06803960367666906,8.0,0.06220812574731083,14.0,0.19633440603235264,14.0,0.0,0.0,0.0,0.0,0.5876366303764432,1.0,0.18592857691955,6.0,0.1865777927132024,7.0,0.3565357718100848,7.0
XLM,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.8503752134818843,1.0,0.4655335221907464,2.0,0.7340782122905039,1.0,0.8812121212121227,2.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.8477410141584019,0.3512801053884003,0.48609734263442106,2.0,0.6981621182979618,1.0,0.938306256239088,2.0
LINK,0.0,0.0,0.0,0.0,0.6132821727690682,1.0,0.07530274117933922,6.0,0.17390005646477547,8.0,0.34444780051720536,7.0,0.0,0.0,0.0,0.0,0.6132342554918173,1.0,0.08270813283675671,7.0,0.15107757485295537,9.0,0.3446778602996525,9.0
ATOM,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.43707777957966476,1.0,-0.0053309193321264825,16.0,0.06219119226638026,15.0,0.14336917562724016,16.0,0.0,0.0,0.0,0.0,0.43244610276811074,1.0,0.032527881040892215,12.0,0.06542354821523721,14.0,0.17607621736062096,16.0
UNI,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7065915469017308,1.0,0.07034327374978422,7.0,0.20449930754869894,6.0,0.36485582529416605,5.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7057093391320355,0.919909108522634,0.07334218507876478,8.0,0.23694559760204958,5.0,0.32933041068061386,11.0
XMR,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.25840508729598405,1.0,-0.022485207100591542,17.0,0.06856403622251017,13.0,0.21025641025641062,12.0,0.0,0.0,0.0,0.0,0.24695293742664315,1.0,4.440892098500626e-16,18.0,0.05938697318007735,16.0,0.23898431665422004,13.0
ETC,0.0,0.0,0.0,0.0,0.7575203283262305,0.8881993064975886,0.011094313959808533,14.0,0.07587205221046212,12.0,0.33092488973514333,8.0,0.0,0.0,0.0,0.0,0.7490268707102126,0.8580627815443571,0.02278103867062442,14.0,0.04562100342934716,18.0,0.3632062302336514,6.0
