,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-04 00:00:00
,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30,"10,20,30","10,20,30","10,20,30","10,20,30","10,20,30","10,20,30",obs10,obs10,obs20,obs20,obs30,obs30
,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,,"top3,5","top3,5","top3,5","top3,5","top3,5","top3,5",,,,,,
,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank,top,+SL,TopvBot,mix,vol_VT,w_VT,rt,rank,rt,rank,rt,rank
BTC,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.21170411231659136,1.0,0.0005874590852226191,3.0,-0.03689527682261884,9.0,-0.051122795533194765,13.0,0.08888888888888889,0.0,0.061111111111111116,0.05000000000000001,0.21071091845905013,1.0,-0.0021950869875065893,3.0,-0.03713396580731532,8.0,-0.043929465549859104,15.0
ETH,0.03333333333333333,0.0,0.005555555555555559,0.012962962962962963,0.2830976370758286,1.0,-0.007670270270270341,5.0,-0.052646516980333846,10.0,-0.05184898254312598,14.0,0.0,0.0,0.0,0.0,0.28091190252617154,1.0,-0.012408083287576921,7.0,-0.05011882510704646,10.0,-0.03965221214849579,13.0
BNB,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.32030519263549695,1.0,0.009208874005860013,2.0,-0.02821442966545773,7.0,-0.0057731958762888835,9.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.3172722342097003,1.0,0.01724863273033228,2.0,-0.0370370370370372,7.0,0.012138970280451966,9.0
XRP,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,2.2054581125819976,0.2952533966086161,-0.016537532778371666,9.0,-0.02128824583286526,6.0,0.5787379330176097,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,2.2039840041200156,0.29472334853778975,-0.021432555162482214,9.0,-0.02199149548650947,6.0,0.6066986147585733,1.0
DOGE,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.5592922485337825,1.0,-0.008355795148248024,6.0,0.07431741860125562,1.0,0.06792452830188633,6.0,0.03333333333333333,0.03333333333333333,-0.0361111111111111,0.010185185185185188,0.5520433447073474,1.0,-0.09383017715332942,19.0,0.030568292344032022,4.0,0.10684972392180225,6.0
ADA,0.0,0.0,0.0,0.0,0.7986991523647972,0.8159132759417992,-0.035846501281530885,11.0,-0.08707776366558195,13.0,0.04022693453193549,7.0,0.0,0.0,0.0,0.0,0.7935647939957202,0.8138233251850499,-0.030291310079122113,11.0,-0.08182296060768512,13.0,0.07316181714143788,7.0
SOL,0.08888888888888889,0.08888888888888889,0.019444444444444448,0.06574074074074075,0.7658428334750166,0.8527103734909268,-0.03094531114021326,10.0,-0.12952281227098505,17.0,0.19561681606545744,3.0,0.08888888888888889,0.08888888888888889,0.019444444444444448,0.06574074074074075,0.7648213783957445,0.8487381112526979,-0.019268861995313524,8.0,-0.1435949910410942,17.0,0.21293911244736896,3.0
TRX,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.32664547276502015,1.0,-0.053264604810996374,16.0,-0.03430145217826752,8.0,0.0014280150590675333,8.0,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.32685383030768095,1.0,-0.05409035409035401,16.0,-0.04145013610492454,9.0,0.00519008693395584,10.0
MATIC,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.6810314307425364,0.9513420324521144,-0.07641326905217816,18.0,-0.15735359956890227,19.0,-0.018222372860575597,10.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.6725790039628998,0.9544346569897627,-0.0536526745928122,14.0,-0.15005584132129723,18.0,0.012482902956094,8.0
LTC,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.4831600554061465,1.0,-0.0899625020868261,19.0,-0.12813630436256263,16.0,-0.17540197964144844,19.0,0.0,0.0,-0.20833333333333334,-0.06944444444444445,0.4840748420056177,1.0,-0.08600713064446575,18.0,-0.1202129998511724,16.0,-0.16168348967883694,19.0
DOT,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.37528937306237525,1.0,-0.04415434824342479,13.0,-0.08658961658411302,12.0,-0.06899775617053128,15.0,0.0,0.0,-0.027777777777777776,-0.009259259259259259,0.36849933063958223,1.0,-0.03497584541062815,12.0,-0.08063328424153193,12.0,-0.04109062980030764,14.0
BCH,0.0,0.0,-0.16666666666666666,-0.05555555555555555,0.4182341953437894,1.0,-0.06401020241423194,17.0,-0.10966525827847373,14.0,-0.12074793037488918,18.0,0.0,0.0,-0.12499999999999999,-0.041666666666666664,0.41977401120974056,1.0,-0.05388896233232865,15.0,-0.08795977622949747,14.0,-0.1139739313595084,18.0
AVAX,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.4562871166629894,1.0,-0.051106025934401056,15.0,-0.15027322404371568,18.0,-0.04387871050685632,12.0,0.0,0.0,-0.13888888888888887,-0.04629629629629629,0.44895248795255766,1.0,-0.06601650412603122,17.0,-0.16105121293800517,19.0,-0.016391593610850852,11.0
XLM,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,1.979990253289539,0.3286219726336278,-0.013983023622888169,8.0,0.01718206145461232,4.0,0.4583627912726731,2.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,1.9761142907092735,0.3282844442896098,-0.009163230728308602,6.0,0.039549870512466834,3.0,0.5024551801964623,2.0
LINK,0.12222222222222223,0.12222222222222223,0.09444444444444444,0.11296296296296297,0.8789583861519845,0.7429373967609915,-0.04523804162049183,14.0,0.06083415827375238,2.0,0.13230041044297525,4.0,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.12222222222222223,0.8716183866493269,0.7395116881990881,-0.027754678656920828,10.0,0.06608198607793936,1.0,0.17084540080761812,4.0
UNI,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.5580360638047213,1.0,0.054760458534449,1.0,0.039986699371726164,3.0,0.11573722842047762,5.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.554186164856785,1.0,0.055075966850828495,1.0,0.05177155277129897,2.0,0.13563970007362736,5.0
ATOM,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.36543371960072174,1.0,-0.0431982232093282,12.0,-0.1196485133340146,15.0,-0.11028500619578696,17.0,0.0,0.0,-0.09722222222222221,-0.032407407407407406,0.35697013639368913,1.0,-0.041541038525963025,13.0,-0.11624794069192745,15.0,-0.08652618135376766,17.0
XMR,0.06666666666666667,0.0,0.06666666666666667,0.044444444444444446,0.18595337771164497,1.0,-0.004345127250155012,4.0,-0.001866832607342439,5.0,-0.033152501506931276,11.0,0.06666666666666667,0.0,0.06666666666666667,0.044444444444444446,0.1866703443017012,1.0,-0.00798035604665448,5.0,-0.018822100789313678,5.0,-0.031175059952037953,12.0
ETC,0.0,0.0,-0.06944444444444443,-0.023148148148148143,0.3683225625547011,1.0,-0.009385620685402385,7.0,-0.056828778349224285,11.0,-0.07139310036572577,16.0,0.03333333333333333,0.0,-0.03611111111111111,-0.000925925925925925,0.3684247371246482,1.0,-0.00553097345132747,4.0,-0.06290000821055053,11.0,-0.06393293779143583,16.0
